latitude,longitude,track_id,time
-10.9052299,-37.08024244,38,11/28/14 12:14
-10.90539948,-37.08029811,38,11/28/14 12:14
-10.9056681,-37.08033288,38,11/28/14 12:14
-10.90601602,-37.08039133,38,11/28/14 12:14
-10.90619684,-37.08042973,38,11/28/14 12:14
-10.90636187,-37.08045348,38,11/28/14 12:14
-10.90672898,-37.08049301,38,11/28/14 12:15
-10.90717718,-37.08054484,38,11/28/14 12:15
-10.90737539,-37.0805836,38,11/28/14 12:15
-10.90751281,-37.08059319,38,11/28/14 12:15
-10.90779928,-37.08062023,38,11/28/14 12:15
-10.9080962,-37.08068297,38,11/28/14 12:15
-10.90845468,-37.08072999,38,11/28/14 12:15
-10.90871069,-37.08076646,38,11/28/14 12:15
-10.90894129,-37.08079231,38,11/28/14 12:15
-10.90902689,-37.08081558,38,11/28/14 12:15
-10.90902947,-37.08080141,38,11/28/14 12:15
-10.90903538,-37.08079924,38,11/28/14 12:16
-10.90907442,-37.08081225,38,11/28/14 12:16
-10.90911501,-37.08114941,38,11/28/14 12:16
-10.90906076,-37.08161303,38,11/28/14 12:16
-10.90898726,-37.08212017,38,11/28/14 12:16
-10.90889052,-37.08283975,38,11/28/14 12:16
-10.90879301,-37.08361282,38,11/28/14 12:16
-10.90871305,-37.08425276,38,11/28/14 12:16
-10.90861591,-37.08486713,38,11/28/14 12:16
-10.90851623,-37.08553065,38,11/28/14 12:16
-10.90846731,-37.0860178,38,11/28/14 12:17
-10.90845536,-37.08610232,38,11/28/14 12:17
-10.90845595,-37.08611375,38,11/28/14 12:17
-10.9084509,-37.08611201,38,11/28/14 12:17
-10.90845521,-37.08610801,38,11/28/14 12:17
-10.9084506,-37.08609912,38,11/28/14 12:17
-10.90843121,-37.08619145,38,11/28/14 12:17
-10.9083686,-37.08650337,38,11/28/14 12:17
-10.90820442,-37.086782,38,11/28/14 12:17
-10.90780798,-37.08678804,38,11/28/14 12:17
-10.90749582,-37.08677075,38,11/28/14 12:17
-10.90740996,-37.08669704,38,11/28/14 12:18
-10.90759873,-37.0867149,38,11/28/14 12:18
-10.90797413,-37.08675983,38,11/28/14 12:18
-10.90827996,-37.086637,38,11/28/14 12:18
-10.90833945,-37.08635191,38,11/28/14 12:18
-10.90838955,-37.08605658,38,11/28/14 12:18
-10.90827903,-37.08599066,38,11/28/14 12:18
-10.90812825,-37.08591648,38,11/28/14 12:18
-10.90796556,-37.08577903,38,11/28/14 12:18
-10.90794885,-37.08578914,38,11/28/14 12:18
-10.90781846,-37.08580396,38,11/28/14 12:19
-10.90773961,-37.08576102,38,11/28/14 12:19
-10.90775722,-37.08573488,38,11/28/14 12:19
-10.90772872,-37.0858016,39,11/28/14 12:11
-10.90769264,-37.0858147,39,11/28/14 12:11
-10.90767491,-37.08591119,39,11/28/14 12:11
-10.90776771,-37.0860094,39,11/28/14 12:11
-10.90804474,-37.08601345,39,11/28/14 12:11
-10.9081789,-37.08604445,39,11/28/14 12:11
-10.90830611,-37.08608333,39,11/28/14 12:11
-10.90835044,-37.08628076,39,11/28/14 12:11
-10.90824216,-37.08658882,39,11/28/14 12:11
-10.907988,-37.08672575,39,11/28/14 12:11
-10.90764737,-37.08667506,39,11/28/14 12:12
-10.90733714,-37.08664967,39,11/28/14 12:12
-10.90726592,-37.08669627,39,11/28/14 12:12
-10.90726345,-37.08669419,39,11/28/14 12:12
-10.9072653,-37.08669291,39,11/28/14 12:12
-10.90725668,-37.08671934,39,11/28/14 12:12
-10.90725482,-37.08672268,39,11/28/14 12:12
-10.90724792,-37.08672344,39,11/28/14 12:12
-10.90724662,-37.08672427,39,11/28/14 12:12
-10.90724695,-37.08674937,39,11/28/14 12:12
-10.90745213,-37.08680619,39,11/28/14 12:13
-10.90780427,-37.08683785,39,11/28/14 12:13
-10.90822772,-37.08697207,39,11/28/14 12:13
-10.90827724,-37.08736113,39,11/28/14 12:13
-10.90822139,-37.08787732,39,11/28/14 12:13
-10.90813868,-37.08846487,39,11/28/14 12:13
-10.90805041,-37.0890975,39,11/28/14 12:13
-10.90791445,-37.08976604,39,11/28/14 12:13
-10.90776114,-37.09055038,39,11/28/14 12:13
-10.90762976,-37.09124773,39,11/28/14 12:13
-10.9074972,-37.09174274,39,11/28/14 12:13
-10.90706666,-37.09184062,39,11/28/14 12:14
-10.90697036,-37.0913615,39,11/28/14 12:14
-10.90740064,-37.09117438,39,11/28/14 12:14
-10.90792618,-37.09120379,39,11/28/14 12:14
-10.90859458,-37.09116682,39,11/28/14 12:14
-10.90908798,-37.09101294,39,11/28/14 12:14
-10.90958136,-37.09088523,39,11/28/14 12:14
-10.91026623,-37.09066052,39,11/28/14 12:14
-10.91102728,-37.09044706,39,11/28/14 12:14
-10.91182623,-37.0901804,39,11/28/14 12:14
-10.91256112,-37.08990812,39,11/28/14 12:14
-10.91332092,-37.08958603,39,11/28/14 12:15
-10.91392742,-37.08926387,39,11/28/14 12:15
-10.91451706,-37.0888855,39,11/28/14 12:15
-10.91518566,-37.08836594,39,11/28/14 12:15
-10.91593118,-37.08771103,39,11/28/14 12:15
-10.91655531,-37.08714374,39,11/28/14 12:15
-10.91717904,-37.08657166,39,11/28/14 12:15
-10.91771477,-37.08609078,39,11/28/14 12:15
-10.91829564,-37.08555403,39,11/28/14 12:15
-10.91888463,-37.08504173,39,11/28/14 12:15
-10.91954058,-37.08444507,39,11/28/14 12:15
-10.92030723,-37.08378391,39,11/28/14 12:16
-10.92081163,-37.08329865,39,11/28/14 12:16
-10.92139016,-37.08277598,39,11/28/14 12:16
-10.92190766,-37.08227437,39,11/28/14 12:16
-10.92238033,-37.08188744,39,11/28/14 12:16
-10.92284275,-37.08149623,39,11/28/14 12:16
-10.92306874,-37.08135072,39,11/28/14 12:16
-10.92310144,-37.08134244,39,11/28/14 12:16
-10.9231371,-37.08132403,39,11/28/14 12:16
-10.92321829,-37.08123696,39,11/28/14 12:16
-10.92353141,-37.08106698,39,11/28/14 12:17
-10.92397256,-37.08088936,39,11/28/14 12:17
-10.92439651,-37.08071703,39,11/28/14 12:17
-10.92494427,-37.08055035,39,11/28/14 12:17
-10.92560991,-37.0804511,39,11/28/14 12:17
-10.92631605,-37.08045015,39,11/28/14 12:17
-10.92715145,-37.08057647,39,11/28/14 12:17
-10.92791779,-37.08079785,39,11/28/14 12:17
-10.92873752,-37.08112506,39,11/28/14 12:17
-10.92927668,-37.08134492,39,11/28/14 12:17
-10.92993042,-37.08158931,39,11/28/14 12:17
-10.93058405,-37.08183858,39,11/28/14 12:18
-10.93107363,-37.0820129,39,11/28/14 12:18
-10.93168043,-37.08222898,39,11/28/14 12:18
-10.93242473,-37.08252733,39,11/28/14 12:18
-10.93330835,-37.08285164,39,11/28/14 12:18
-10.93454631,-37.08308465,39,11/28/14 12:18
-10.93566415,-37.08309616,39,11/28/14 12:18
-10.93676152,-37.08280934,39,11/28/14 12:18
-10.93754135,-37.0824557,39,11/28/14 12:18
-10.93812872,-37.08207358,39,11/28/14 12:18
-10.93839337,-37.08189116,39,11/28/14 12:19
-10.93838866,-37.08184789,39,11/28/14 12:19
-10.93838412,-37.08184038,39,11/28/14 12:19
-10.93837805,-37.08181947,39,11/28/14 12:19
-10.93837081,-37.08182115,39,11/28/14 12:19
-10.93839979,-37.08180553,39,11/28/14 12:19
-10.93862847,-37.08164704,39,11/28/14 12:19
-10.93895492,-37.08135762,39,11/28/14 12:19
-10.93939338,-37.08093719,39,11/28/14 12:19
-10.93980636,-37.08053803,39,11/28/14 12:19
-10.940309,-37.08004823,39,11/28/14 12:19
-10.9407109,-37.07963531,39,11/28/14 12:20
-10.94123128,-37.07912858,39,11/28/14 12:20
-10.94174922,-37.07863201,39,11/28/14 12:20
-10.94232928,-37.07804908,39,11/28/14 12:20
-10.94302297,-37.07737554,39,11/28/14 12:20
-10.94356197,-37.07682755,39,11/28/14 12:20
-10.94419303,-37.07620503,39,11/28/14 12:20
-10.94496112,-37.07547244,39,11/28/14 12:20
-10.9456835,-37.07476836,39,11/28/14 12:20
-10.94630675,-37.07417086,39,11/28/14 12:20
-10.94694075,-37.07354591,39,11/28/14 12:20
-10.94740689,-37.07312202,39,11/28/14 12:21
-10.94769489,-37.07282812,39,11/28/14 12:31
-10.94792436,-37.07295227,39,11/28/14 12:31
-10.94788824,-37.07313781,39,11/28/14 12:31
-10.94773945,-37.07322475,39,11/28/14 12:31
-10.94763357,-37.07317975,39,11/28/14 12:31
-10.94738632,-37.07300235,39,11/28/14 12:31
-10.94713075,-37.07270575,39,11/28/14 12:31
-10.94683891,-37.07229992,39,11/28/14 12:32
-10.94664963,-37.07205765,39,11/28/14 12:32
-10.94647365,-37.0718313,39,11/28/14 12:32
-10.94630797,-37.07157862,39,11/28/14 12:32
-10.94627212,-37.07141242,39,11/28/14 12:32
-10.94652577,-37.071189,39,11/28/14 12:32
-10.94677912,-37.0709791,39,11/28/14 12:32
-10.94689561,-37.07097204,39,11/28/14 12:32
-10.94684108,-37.07105775,39,11/28/14 12:32
-10.94677036,-37.07111451,39,11/28/14 12:32
-10.94677673,-37.07122847,39,11/28/14 12:32
-10.94687835,-37.07132281,39,11/28/14 12:33
-10.94693879,-37.07144081,39,11/28/14 12:33
-10.94687343,-37.07148984,39,11/28/14 12:33
-10.9468418,-37.0715474,39,11/28/14 12:33
-10.94687278,-37.07156909,39,11/28/14 12:33
-10.94686136,-37.07156657,39,11/28/14 12:33
-10.94685803,-37.07152554,40,11/28/14 12:11
-10.94688222,-37.07151551,40,11/28/14 12:11
-10.94692063,-37.0714872,40,11/28/14 12:11
-10.94696086,-37.07147013,40,11/28/14 12:11
-10.94706734,-37.07156307,40,11/28/14 12:11
-10.94729133,-37.0718065,40,11/28/14 12:11
-10.94743286,-37.07197746,40,11/28/14 12:11
-10.94755618,-37.0721127,40,11/28/14 12:11
-10.94757661,-37.07213234,40,11/28/14 12:11
-10.94760005,-37.07222085,40,11/28/14 12:11
-10.9473644,-37.07230638,40,11/28/14 12:12
-10.94693357,-37.0722755,40,11/28/14 12:12
-10.94667188,-37.07207021,40,11/28/14 12:12
-10.94639701,-37.0717638,40,11/28/14 12:12
-10.94624873,-37.07160324,40,11/28/14 12:12
-10.94594745,-37.07126735,40,11/28/14 12:12
-10.94560554,-37.07088497,40,11/28/14 12:12
-10.94512429,-37.07031938,40,11/28/14 12:12
-10.94468455,-37.06980656,40,11/28/14 12:12
-10.94422039,-37.06928042,40,11/28/14 12:12
-10.94372848,-37.0687266,40,11/28/14 12:13
-10.94327307,-37.06816745,40,11/28/14 12:13
-10.94290329,-37.06773645,40,11/28/14 12:13
-10.94277607,-37.06759597,40,11/28/14 12:13
-10.9427848,-37.06759766,40,11/28/14 12:13
-10.94277912,-37.06758952,40,11/28/14 12:13
-10.94276398,-37.0675745,40,11/28/14 12:13
-10.94264066,-37.06745195,40,11/28/14 12:13
-10.94243119,-37.06718904,40,11/28/14 12:13
-10.9420532,-37.06676304,40,11/28/14 12:13
-10.94168195,-37.06630054,40,11/28/14 12:13
-10.94128696,-37.06589244,40,11/28/14 12:14
-10.94116617,-37.06571351,40,11/28/14 12:14
-10.94113582,-37.06569169,40,11/28/14 12:14
-10.94101613,-37.06553673,40,11/28/14 12:14
-10.94078611,-37.06528318,40,11/28/14 12:14
-10.94050812,-37.06493694,40,11/28/14 12:14
-10.94013065,-37.06450916,40,11/28/14 12:14
-10.93973419,-37.06406464,40,11/28/14 12:14
-10.93939518,-37.06378826,40,11/28/14 12:14
-10.93936187,-37.06374669,40,11/28/14 12:14
-10.9393394,-37.0637553,40,11/28/14 12:14
-10.93932931,-37.06376424,40,11/28/14 12:15
-10.93932952,-37.06376459,40,11/28/14 12:15
-10.93932966,-37.06376468,40,11/28/14 12:15
-10.93932964,-37.06376424,40,11/28/14 12:15
-10.93932967,-37.06376388,40,11/28/14 12:15
-10.93932978,-37.06376335,40,11/28/14 12:15
-10.93932974,-37.0637631,40,11/28/14 12:15
-10.93932963,-37.06376274,40,11/28/14 12:15
-10.93933009,-37.06376131,40,11/28/14 12:15
-10.93932912,-37.06376268,40,11/28/14 12:15
-10.93932857,-37.06376274,40,11/28/14 12:15
-10.93932743,-37.0637632,40,11/28/14 12:16
-10.93932497,-37.06376424,40,11/28/14 12:16
-10.93931604,-37.0636993,40,11/28/14 12:16
-10.93913673,-37.0636139,40,11/28/14 12:16
-10.93880607,-37.06337792,40,11/28/14 12:16
-10.93838805,-37.06312696,40,11/28/14 12:16
-10.93795605,-37.06293748,40,11/28/14 12:16
-10.93760228,-37.06286863,40,11/28/14 12:16
-10.93713419,-37.06285961,40,11/28/14 12:16
-10.93674455,-37.06284321,40,11/28/14 12:16
-10.93624682,-37.06282253,40,11/28/14 12:17
-10.93547195,-37.06280563,40,11/28/14 12:17
-10.93477891,-37.06264123,40,11/28/14 12:17
-10.93441579,-37.06241808,40,11/28/14 12:17
-10.93435626,-37.06237366,40,11/28/14 12:17
-10.93437488,-37.06238738,40,11/28/14 12:17
-10.93437986,-37.06237925,40,11/28/14 12:17
-10.93437972,-37.06237912,40,11/28/14 12:17
-10.93437962,-37.06237879,40,11/28/14 12:17
-10.9342501,-37.06230024,40,11/28/14 12:17
-10.93398302,-37.06211431,40,11/28/14 12:17
-10.93362729,-37.06195689,40,11/28/14 12:18
-10.93307488,-37.06178138,40,11/28/14 12:18
-10.93263061,-37.06161209,40,11/28/14 12:18
-10.93206825,-37.06139512,40,11/28/14 12:18
-10.93159244,-37.06125178,40,11/28/14 12:18
-10.93112555,-37.06112394,40,11/28/14 12:18
-10.9308066,-37.06099328,40,11/28/14 12:18
-10.93036988,-37.06079108,40,11/28/14 12:18
-10.92980794,-37.06056104,40,11/28/14 12:18
-10.92933958,-37.0603709,40,11/28/14 12:18
-10.92874658,-37.06009381,40,11/28/14 12:19
-10.9283307,-37.05981844,40,11/28/14 12:19
-10.92794051,-37.05946389,40,11/28/14 12:19
-10.9275787,-37.05913268,40,11/28/14 12:19
-10.92736186,-37.05894264,40,11/28/14 12:19
-10.92721907,-37.05883112,40,11/28/14 12:19
-10.9271926,-37.05880023,40,11/28/14 12:19
-10.92718469,-37.05879187,40,11/28/14 12:19
-10.92706755,-37.05868773,40,11/28/14 12:19
-10.92678277,-37.05845604,40,11/28/14 12:19
-10.92649803,-37.05819763,40,11/28/14 12:19
-10.92612168,-37.05788641,40,11/28/14 12:20
-10.92565463,-37.05746577,40,11/28/14 12:20
-10.92510009,-37.05729738,40,11/28/14 12:20
-10.9246189,-37.05728391,40,11/28/14 12:20
-10.92404702,-37.05728926,40,11/28/14 12:20
-10.92344931,-37.05729777,40,11/28/14 12:20
-10.92287098,-37.05730302,40,11/28/14 12:20
-10.92215565,-37.05731044,40,11/28/14 12:20
-10.92160883,-37.05731623,40,11/28/14 12:20
-10.92107069,-37.05732206,40,11/28/14 12:20
-10.92047447,-37.0573308,40,11/28/14 12:20
-10.91992019,-37.0573374,40,11/28/14 12:21
-10.91974462,-37.05734955,40,11/28/14 12:31
-10.91972957,-37.0573555,40,11/28/14 12:31
-10.91972678,-37.05734962,40,11/28/14 12:31
-10.91972252,-37.05733035,40,11/28/14 12:31
-10.91959366,-37.05732124,40,11/28/14 12:31
-10.91925928,-37.05734222,40,11/28/14 12:31
-10.91887621,-37.05734572,40,11/28/14 12:31
-10.9184397,-37.05736346,40,11/28/14 12:32
-10.91797288,-37.05735865,40,11/28/14 12:32
-10.91758525,-37.05735991,40,11/28/14 12:32
-10.91700722,-37.05738044,40,11/28/14 12:32
-10.91658583,-37.05739181,40,11/28/14 12:32
-10.91599207,-37.05740101,40,11/28/14 12:32
-10.91549138,-37.0574067,40,11/28/14 12:32
-10.91491958,-37.05742395,40,11/28/14 12:32
-10.9147673,-37.05742693,40,11/28/14 12:32
-10.91475849,-37.05742691,40,11/28/14 12:32
-10.91475902,-37.05743149,40,11/28/14 12:32
-10.91467295,-37.05742194,40,11/28/14 12:33
-10.91433069,-37.05742042,40,11/28/14 12:33
-10.91396254,-37.05742901,40,11/28/14 12:33
-10.91342263,-37.05745527,40,11/28/14 12:33
-10.91291595,-37.05745406,40,11/28/14 12:33
-10.91252709,-37.05743145,40,11/28/14 12:33
-10.91209306,-37.05743529,40,11/28/14 12:33
-10.91164258,-37.05744764,40,11/28/14 12:33
-10.91115582,-37.05746951,40,11/28/14 12:33
-10.91057296,-37.0574581,40,11/28/14 12:33
-10.91017882,-37.05745488,40,11/28/14 12:33
-10.90973813,-37.05746897,40,11/28/14 12:34
-10.90937817,-37.05747018,40,11/28/14 12:34
-10.90888431,-37.05748262,40,11/28/14 12:34
-10.90847699,-37.05745492,40,11/28/14 12:34
-10.90835454,-37.05744478,40,11/28/14 12:34
-10.9083299,-37.05744379,40,11/28/14 12:34
-10.90832721,-37.05745274,40,11/28/14 12:34
-10.9083269,-37.05745537,40,11/28/14 12:34
-10.90832687,-37.05745576,40,11/28/14 12:34
-10.90832687,-37.05745624,40,11/28/14 12:34
-10.90832692,-37.05745623,40,11/28/14 12:35
-10.90828781,-37.057463,40,11/28/14 12:35
-10.90801795,-37.05748858,40,11/28/14 12:35
-10.90767546,-37.05751474,40,11/28/14 12:35
-10.90743103,-37.05753058,40,11/28/14 12:35
-10.90704689,-37.05754883,40,11/28/14 12:35
-10.90665736,-37.0575234,40,11/28/14 12:35
-10.90634205,-37.05759222,40,11/28/14 12:35
-10.90630482,-37.05795262,40,11/28/14 12:35
-10.90632085,-37.05838613,40,11/28/14 12:35
-10.90634549,-37.05871731,40,11/28/14 12:35
-10.90634946,-37.05899999,40,11/28/14 12:36
-10.90618496,-37.05907499,40,11/28/14 12:36
-10.90579753,-37.05907542,40,11/28/14 12:36
-10.90555125,-37.0590402,40,11/28/14 12:36
-10.90550254,-37.0590426,40,11/28/14 12:36
-10.90530828,-37.05905009,40,11/28/14 12:36
-10.90508253,-37.05905661,40,11/28/14 12:36
-10.90476349,-37.0590688,40,11/28/14 12:36
-10.90434184,-37.0590695,40,11/28/14 12:36
-10.90393854,-37.05908424,40,11/28/14 12:36
-10.90342572,-37.05905122,40,11/28/14 12:36
-10.90318892,-37.05905413,40,11/28/14 12:37
-10.90314998,-37.05903937,40,11/28/14 12:37
-10.90314091,-37.05902271,40,11/28/14 12:37
-10.90312086,-37.0587705,40,11/28/14 12:37
-10.90310306,-37.05827872,40,11/28/14 12:37
-10.9030893,-37.05800024,40,11/28/14 12:37
-10.90307638,-37.05797575,40,11/28/14 12:37
-10.90308624,-37.05798497,40,11/28/14 12:37
-10.90309636,-37.0579944,40,11/28/14 12:37
-10.9030718,-37.05798984,40,11/28/14 12:37
-10.90304804,-37.05827278,40,11/28/14 12:38
-10.9030339,-37.05867926,40,11/28/14 12:38
-10.90297727,-37.05903632,40,11/28/14 12:38
-10.90253146,-37.05902771,40,11/28/14 12:38
-10.90209025,-37.05902435,40,11/28/14 12:38
-10.90151341,-37.05900967,40,11/28/14 12:38
-10.90091703,-37.05901042,40,11/28/14 12:38
-10.90042909,-37.05902613,40,11/28/14 12:38
-10.89991843,-37.05899098,40,11/28/14 12:38
-10.8994358,-37.05900491,40,11/28/14 12:38
-10.89893576,-37.05901172,40,11/28/14 12:38
-10.89862274,-37.05900927,40,11/28/14 12:39
-10.8984362,-37.05898816,40,11/28/14 12:39
-10.89836757,-37.0589861,40,11/28/14 12:39
-10.89832768,-37.05907926,40,11/28/14 12:39
-10.89842786,-37.05938387,40,11/28/14 12:39
-10.89850018,-37.05963099,40,11/28/14 12:47
-10.89854146,-37.05988862,40,11/28/14 12:47
-10.89857096,-37.06024824,40,11/28/14 12:47
-10.89840412,-37.06040365,40,11/28/14 12:47
-10.89809869,-37.06052417,40,11/28/14 12:48
-10.89770878,-37.06064525,40,11/28/14 12:48
-10.89728581,-37.06081058,40,11/28/14 12:48
-10.89719893,-37.06097445,40,11/28/14 12:48
-10.89727087,-37.0611107,40,11/28/14 12:48
-10.89736285,-37.06133426,40,11/28/14 12:48
-10.89737695,-37.06147966,40,11/28/14 12:48
-10.89722405,-37.06151566,40,11/28/14 12:48
-10.89713593,-37.06153584,40,11/28/14 12:48
-10.89713009,-37.06154035,40,11/28/14 12:48
-10.89712274,-37.06153506,40,11/28/14 12:49
-10.89712405,-37.0615382,40,11/28/14 12:49
-10.89713594,-37.06152501,40,11/28/14 12:49
-10.89713574,-37.06152162,40,11/28/14 12:49
-10.89713671,-37.06150733,40,11/28/14 12:49
-10.89686099,-37.05344896,41,11/29/14 08:09
-10.89693721,-37.0534533,41,11/29/14 08:09
-10.89705522,-37.05344483,41,11/29/14 08:10
-10.89717157,-37.05345561,41,11/29/14 08:10
-10.89727127,-37.05347665,41,11/29/14 08:10
-10.89725373,-37.05354416,41,11/29/14 08:10
-10.89723368,-37.05354297,41,11/29/14 08:10
-10.89723382,-37.05354558,41,11/29/14 08:10
-10.8972763,-37.05348976,41,11/29/14 08:10
-10.89729573,-37.0534643,41,11/29/14 08:10
-10.89726926,-37.05345947,41,11/29/14 08:10
-10.89717606,-37.05345021,41,11/29/14 08:10
-10.89711205,-37.05344467,41,11/29/14 08:10
-10.89711966,-37.05345642,41,11/29/14 08:11
-10.89706318,-37.05343259,41,11/29/14 08:11
-10.8969624,-37.05341511,41,11/29/14 08:11
-10.89694716,-37.05343193,41,11/29/14 08:11
-10.89694136,-37.05343332,41,11/29/14 08:11
-10.89693797,-37.05343195,41,11/29/14 08:11
-10.89693783,-37.05343187,41,11/29/14 08:11
-10.89693743,-37.05343375,41,11/29/14 08:11
-10.89693735,-37.0534336,41,11/29/14 08:11
-10.89693724,-37.05343263,41,11/29/14 08:11
-10.89693722,-37.0534323,41,11/29/14 08:11
-10.8969372,-37.05343218,41,11/29/14 08:12
-10.89693715,-37.05343206,41,11/29/14 08:12
-10.89693706,-37.05343204,41,11/29/14 08:12
-10.89693774,-37.05343332,41,11/29/14 08:12
-10.8969377,-37.05343338,41,11/29/14 08:12
-10.89693767,-37.0534333,41,11/29/14 08:12
-10.89693758,-37.05343335,41,11/29/14 08:12
-10.89693755,-37.05343334,41,11/29/14 08:12
-10.89693756,-37.05343333,41,11/29/14 08:12
-10.89693758,-37.05343335,41,11/29/14 08:12
-10.89693763,-37.05343334,41,11/29/14 08:12
-10.8969335,-37.05343393,41,11/29/14 08:13
-10.89686042,-37.05342615,41,11/29/14 08:13
-10.89672297,-37.05339952,41,11/29/14 08:13
-10.89659575,-37.05337715,41,11/29/14 08:13
-10.89652205,-37.05337756,41,11/29/14 08:13
-10.896438,-37.0533577,41,11/29/14 08:13
-10.89630552,-37.053335,41,11/29/14 08:13
-10.89626153,-37.0533318,41,11/29/14 08:13
-10.89625114,-37.05333062,41,11/29/14 08:13
-10.896238,-37.05333157,41,11/29/14 08:13
-10.89620048,-37.05344613,41,11/29/14 08:13
-10.89623369,-37.05384262,41,11/29/14 08:14
-10.89627845,-37.05421989,41,11/29/14 08:14
-10.89634766,-37.05457541,41,11/29/14 08:14
-10.89640117,-37.05512891,41,11/29/14 08:14
-10.89653134,-37.05566651,41,11/29/14 08:14
-10.89663552,-37.05607152,41,11/29/14 08:14
-10.89672798,-37.05649077,41,11/29/14 08:14
-10.89678456,-37.05692059,41,11/29/14 08:14
-10.89689061,-37.05733192,41,11/29/14 08:14
-10.89691608,-37.0575093,41,11/29/14 08:14
-10.89705239,-37.05774108,41,11/29/14 08:14
-10.89715276,-37.05782963,41,11/29/14 08:15
-10.89732301,-37.05802741,41,11/29/14 08:15
-10.89755128,-37.05823953,41,11/29/14 08:15
-10.89761243,-37.05822844,41,11/29/14 08:15
-10.89761858,-37.05823466,41,11/29/14 08:15
-10.89762291,-37.05823307,41,11/29/14 08:15
-10.89762227,-37.05823418,41,11/29/14 08:15
-10.89762376,-37.05823416,41,11/29/14 08:15
-10.89762288,-37.0582299,41,11/29/14 08:15
-10.89762471,-37.05823424,41,11/29/14 08:15
-10.89762482,-37.05823395,41,11/29/14 08:15
-10.89762301,-37.05823309,41,11/29/14 08:16
-10.89762167,-37.05823402,41,11/29/14 08:16
-10.89762179,-37.05823398,41,11/29/14 08:16
-10.89775877,-37.05832669,41,11/29/14 08:16
-10.89815749,-37.05828102,41,11/29/14 08:16
-10.89869312,-37.05789685,41,11/29/14 08:16
-10.8992826,-37.05746347,41,11/29/14 08:16
-10.89970946,-37.05716411,41,11/29/14 08:16
-10.90016955,-37.05679632,41,11/29/14 08:16
-10.90085337,-37.05632363,41,11/29/14 08:16
-10.90149911,-37.05583535,41,11/29/14 08:17
-10.90201279,-37.0554548,41,11/29/14 08:17
-10.90258852,-37.05507319,41,11/29/14 08:17
-10.90280326,-37.05492959,41,11/29/14 08:17
-10.90280396,-37.05493006,41,11/29/14 08:17
-10.90280421,-37.05492806,41,11/29/14 08:17
-10.90280453,-37.05493014,41,11/29/14 08:17
-10.90280452,-37.05493006,41,11/29/14 08:17
-10.90280451,-37.05493003,41,11/29/14 08:17
-10.90280446,-37.05492995,41,11/29/14 08:17
-10.90280425,-37.05493045,41,11/29/14 08:17
-10.90280423,-37.05493052,41,11/29/14 08:18
-10.90280413,-37.05493048,41,11/29/14 08:18
-10.90280397,-37.05492944,41,11/29/14 08:18
-10.90280409,-37.05492914,41,11/29/14 08:18
-10.90294602,-37.05481816,41,11/29/14 08:18
-10.90330155,-37.05457325,41,11/29/14 08:18
-10.90357059,-37.0544112,41,11/29/14 08:18
-10.90365413,-37.05436991,41,11/29/14 08:18
-10.90366065,-37.0543683,41,11/29/14 08:18
-10.90365926,-37.05436105,41,11/29/14 08:18
-10.90366,-37.05435948,41,11/29/14 08:18
-10.90373985,-37.05429993,41,11/29/14 08:19
-10.90374259,-37.05430034,41,11/29/14 08:19
-10.90374198,-37.05429966,41,11/29/14 08:19
-10.90374131,-37.05429973,41,11/29/14 08:19
-10.90382827,-37.054241,41,11/29/14 08:19
-10.90393562,-37.05422427,41,11/29/14 08:19
-10.90395067,-37.05432954,41,11/29/14 08:19
-10.90395318,-37.05483939,41,11/29/14 08:19
-10.90392514,-37.05536048,41,11/29/14 08:19
-10.90393549,-37.05595101,41,11/29/14 08:19
-10.90391406,-37.05664754,41,11/29/14 08:19
-10.90391021,-37.05706305,41,11/29/14 08:20
-10.90387924,-37.05756551,41,11/29/14 08:20
-10.9038765,-37.05793489,41,11/29/14 08:20
-10.9041572,-37.05801508,41,11/29/14 08:20
-10.90459303,-37.05799834,41,11/29/14 08:20
-10.90493693,-37.05797514,41,11/29/14 08:20
-10.90509911,-37.05798523,41,11/29/14 08:20
-10.90518242,-37.05803964,41,11/29/14 08:20
-10.90530625,-37.05796098,41,11/29/14 08:20
-10.90527093,-37.05768461,41,11/29/14 08:20
-10.90527098,-37.05766905,41,11/29/14 08:20
-10.90527406,-37.05766678,41,11/29/14 08:21
-10.90527287,-37.0576705,41,11/29/14 08:21
-10.90527304,-37.0576707,41,11/29/14 08:21
-10.905273,-37.05767085,41,11/29/14 08:21
-10.90527316,-37.05767111,41,11/29/14 08:21
-10.90527318,-37.05767144,41,11/29/14 08:21
-10.90543411,-37.05761463,41,11/29/14 08:21
-10.90573656,-37.05759361,41,11/29/14 08:21
-10.90596388,-37.05760334,41,11/29/14 08:21
-10.90596229,-37.05760521,41,11/29/14 08:21
-10.90596592,-37.05760315,41,11/29/14 08:21
-10.90596383,-37.05760963,41,11/29/14 08:22
-10.90596363,-37.05760962,41,11/29/14 08:22
-10.9059644,-37.05761259,41,11/29/14 08:22
-10.90596433,-37.05761235,41,11/29/14 08:22
-10.90596297,-37.05761177,41,11/29/14 08:22
-10.90596298,-37.05761096,41,11/29/14 08:22
-10.90596264,-37.05761145,41,11/29/14 08:22
-10.90596263,-37.05761142,41,11/29/14 08:22
-10.90596343,-37.05761179,41,11/29/14 08:22
-10.90596348,-37.05761177,41,11/29/14 08:22
